epoch,iso,id_hex,extended,dlc,b0,b1,b2,b3,b4,b5,b6,b7
1756483015.578902,2025-08-29T16:56:55,00003A0A,1,8,5,192,12,173,5,192,0,0
1756483015.582859,2025-08-29T16:56:55,00000038,0,7,140,0,0,248,255,0,0,
1756483015.583157,2025-08-29T16:56:55,00000014,1,8,0,0,0,3,0,0,1,239
1756483015.583380,2025-08-29T16:56:55,0000020A,1,4,0,0,1,243,,,,
1756483015.583666,2025-08-29T16:56:55,00000E14,1,8,255,255,254,92,0,0,0,6
1756483015.583886,2025-08-29T16:56:55,00000214,1,4,0,0,1,243,,,,
1756483015.584177,2025-08-29T16:56:55,00001014,1,8,1,5,0,226,0,0,0,0
1756483015.585592,2025-08-29T16:56:55,00000030,0,4,0,0,192,75,,,,
1756483015.590545,2025-08-29T16:56:55,00000500,0,8,240,100,0,20,0,0,255,255
1756483015.592869,2025-08-29T16:56:55,00000038,0,7,140,0,0,248,255,0,0,
1756483015.593066,2025-08-29T16:56:55,0000020A,1,4,0,0,1,243,,,,
1756483015.593285,2025-08-29T16:56:55,00000214,1,4,0,0,1,243,,,,
1756483015.594650,2025-08-29T16:56:55,00000780,0,2,219,213,,,,,,
1756483015.594784,2025-08-29T16:56:55,00000167,0,3,127,48,0,,,,,
1756483015.594911,2025-08-29T16:56:55,000003B4,0,2,0,0,,,,,,
1756483015.595132,2025-08-29T16:56:55,00000040,0,6,10,0,2,3,0,0,,
1756483015.595239,2025-08-29T16:56:55,000003B6,0,1,0,,,,,,,
1756483015.595378,2025-08-29T16:56:55,000003B5,0,2,0,0,,,,,,
1756483015.595603,2025-08-29T16:56:55,00000157,0,8,160,15,0,3,1,18,0,0
1756483015.595860,2025-08-29T16:56:55,00000158,0,8,0,0,0,0,0,0,0,0
1756483015.596035,2025-08-29T16:56:55,00000030,0,4,0,0,192,76,,,,
1756483015.598035,2025-08-29T16:56:55,0000000A,1,8,0,0,255,252,0,0,1,245
1756483015.598315,2025-08-29T16:56:55,00000E0A,1,8,255,255,255,38,255,255,254,140
1756483015.598600,2025-08-29T16:56:55,0000100A,1,8,1,10,0,244,0,0,0,0
1756483015.602907,2025-08-29T16:56:55,00000038,0,7,140,0,0,248,255,0,0,
1756483015.603180,2025-08-29T16:56:55,00000014,1,8,0,0,255,252,0,0,1,239
1756483015.603411,2025-08-29T16:56:55,0000020A,1,4,0,0,1,243,,,,
1756483015.603688,2025-08-29T16:56:55,00000E14,1,8,255,255,254,87,0,0,0,18
1756483015.603919,2025-08-29T16:56:55,00000214,1,4,0,0,1,243,,,,
1756483015.604200,2025-08-29T16:56:55,00001014,1,8,1,5,0,227,0,0,0,0
1756483015.604477,2025-08-29T16:56:55,0000170A,1,8,255,255,232,145,0,0,185,139
1756483015.604782,2025-08-29T16:56:55,00003A14,1,8,5,147,12,155,5,147,0,0
1756483015.605035,2025-08-29T16:56:55,00001714,1,8,255,255,232,145,0,0,185,139
1756483015.605295,2025-08-29T16:56:55,000000D2,0,8,0,0,0,0,10,0,0,0
1756483015.605546,2025-08-29T16:56:55,00000610,0,8,0,0,0,0,0,0,0,0
1756483015.605784,2025-08-29T16:56:55,00000030,0,4,0,0,192,77,,,,
1756483015.612823,2025-08-29T16:56:55,00000038,0,7,140,0,0,248,255,0,0,
1756483015.613063,2025-08-29T16:56:55,0000020A,1,4,0,0,1,243,,,,
1756483015.613287,2025-08-29T16:56:55,00000214,1,4,0,0,1,243,,,,
1756483015.614566,2025-08-29T16:56:55,000003B4,0,2,0,0,,,,,,
1756483015.614793,2025-08-29T16:56:55,00000157,0,8,160,15,0,3,1,18,0,0
1756483015.615047,2025-08-29T16:56:55,00000158,0,8,0,0,0,0,0,0,0,0
1756483015.615596,2025-08-29T16:56:55,00000030,0,4,0,0,192,78,,,,
1756483015.618035,2025-08-29T16:56:55,0000000A,1,8,0,0,0,4,0,0,1,245
1756483015.618324,2025-08-29T16:56:55,00000E0A,1,8,255,255,255,41,255,255,254,140
1756483015.618613,2025-08-29T16:56:55,0000100A,1,8,1,10,0,244,0,0,0,0
1756483015.622854,2025-08-29T16:56:55,00000038,0,7,140,0,0,248,255,0,0,
1756483015.623163,2025-08-29T16:56:55,00000014,1,8,0,0,255,253,0,0,1,239
1756483015.623357,2025-08-29T16:56:55,0000020A,1,4,0,0,1,243,,,,
1756483015.623664,2025-08-29T16:56:55,00000E14,1,8,255,255,254,93,0,0,0,8
1756483015.623883,2025-08-29T16:56:55,00000214,1,4,0,0,1,243,,,,
1756483015.624173,2025-08-29T16:56:55,00001014,1,8,1,5,0,227,0,0,0,0
1756483015.625588,2025-08-29T16:56:55,00000030,0,4,0,0,192,79,,,,
1756483015.632855,2025-08-29T16:56:55,00000038,0,7,140,0,0,248,255,0,0,
1756483015.633083,2025-08-29T16:56:55,0000020A,1,4,0,0,1,243,,,,
1756483015.633291,2025-08-29T16:56:55,00000214,1,4,0,0,1,243,,,,
1756483015.634560,2025-08-29T16:56:55,000003B4,0,2,0,0,,,,,,
1756483015.634797,2025-08-29T16:56:55,00000157,0,8,160,15,0,3,1,18,0,0
1756483015.635040,2025-08-29T16:56:55,00000158,0,8,0,0,0,0,0,0,0,0
1756483015.635590,2025-08-29T16:56:55,00000030,0,4,0,0,192,80,,,,
1756483015.638042,2025-08-29T16:56:55,0000000A,1,8,0,0,255,252,0,0,1,245
1756483015.638311,2025-08-29T16:56:55,00000E0A,1,8,255,255,255,52,255,255,254,166
1756483015.638606,2025-08-29T16:56:55,0000100A,1,8,1,10,0,244,0,0,0,0
1756483015.640512,2025-08-29T16:56:55,00000500,0,8,240,100,0,20,0,0,255,255
1756483015.642887,2025-08-29T16:56:55,00000038,0,7,140,0,0,248,255,0,0,
1756483015.643176,2025-08-29T16:56:55,00000014,1,8,0,0,255,252,0,0,1,239
1756483015.643403,2025-08-29T16:56:55,0000020A,1,4,0,0,1,243,,,,
1756483015.643694,2025-08-29T16:56:55,00000E14,1,8,255,255,254,93,0,0,0,2
1756483015.643931,2025-08-29T16:56:55,00000214,1,4,0,0,1,243,,,,
1756483015.644221,2025-08-29T16:56:55,00001014,1,8,1,5,0,227,0,0,0,0
1756483015.644803,2025-08-29T16:56:55,00000780,0,2,220,213,,,,,,
1756483015.645632,2025-08-29T16:56:55,00000030,0,4,0,0,192,81,,,,
1756483015.652890,2025-08-29T16:56:55,00000038,0,7,140,0,0,248,255,0,0,
1756483015.653083,2025-08-29T16:56:55,0000020A,1,4,0,0,1,243,,,,
1756483015.653297,2025-08-29T16:56:55,00000214,1,4,0,0,1,243,,,,
1756483015.653597,2025-08-29T16:56:55,0000170A,1,8,255,255,232,145,0,0,185,139
1756483015.653872,2025-08-29T16:56:55,00001714,1,8,255,255,232,145,0,0,185,139
1756483015.654124,2025-08-29T16:56:55,000000D2,0,8,0,0,0,0,10,0,0,0
1756483015.654356,2025-08-29T16:56:55,000005FF,0,8,100,100,0,0,0,0,17,100
1756483015.654621,2025-08-29T16:56:55,00000620,0,8,0,0,0,0,232,46,0,0
1756483015.654858,2025-08-29T16:56:55,00000618,0,8,0,0,10,0,0,0,0,0
1756483015.654978,2025-08-29T16:56:55,000003B4,0,2,0,0,,,,,,
1756483015.655221,2025-08-29T16:56:55,00000157,0,8,160,15,0,3,1,18,0,0
1756483015.655473,2025-08-29T16:56:55,00000158,0,8,0,0,0,0,0,0,0,0
1756483015.655699,2025-08-29T16:56:55,00000030,0,4,0,0,192,82,,,,
1756483015.655963,2025-08-29T16:56:55,00000600,0,8,0,0,0,0,0,0,0,0
1756483015.658048,2025-08-29T16:56:55,0000000A,1,8,0,0,255,253,0,0,1,245
1756483015.658331,2025-08-29T16:56:55,00000E0A,1,8,255,255,255,47,255,255,254,137
1756483015.658677,2025-08-29T16:56:55,0000100A,1,8,1,10,0,244,0,0,0,0
1756483015.662997,2025-08-29T16:56:55,00000038,0,7,140,0,0,248,255,0,0,
1756483015.663284,2025-08-29T16:56:55,00000014,1,8,0,0,255,253,0,0,1,239
1756483015.663507,2025-08-29T16:56:55,0000020A,1,4,0,0,1,243,,,,
1756483015.663794,2025-08-29T16:56:55,00000E14,1,8,255,255,254,83,0,0,0,17
1756483015.663998,2025-08-29T16:56:55,00000214,1,4,0,0,1,243,,,,
1756483015.664301,2025-08-29T16:56:55,00001014,1,8,1,5,0,227,0,0,0,0
1756483015.665595,2025-08-29T16:56:55,00000030,0,4,0,0,192,83,,,,
1756483015.672852,2025-08-29T16:56:55,00000038,0,7,140,0,0,248,255,0,0,
1756483015.673069,2025-08-29T16:56:55,0000020A,1,4,0,0,1,243,,,,
1756483015.673271,2025-08-29T16:56:55,00000214,1,4,0,0,1,243,,,,
1756483015.674567,2025-08-29T16:56:55,000003B4,0,2,0,0,,,,,,
1756483015.674803,2025-08-29T16:56:55,00000157,0,8,160,15,0,3,1,18,0,0
1756483015.675043,2025-08-29T16:56:55,00000158,0,8,0,0,0,0,0,0,0,0
1756483015.675593,2025-08-29T16:56:55,00000030,0,4,0,0,192,84,,,,
1756483015.678045,2025-08-29T16:56:55,0000000A,1,8,0,0,255,253,0,0,1,245
1756483015.678324,2025-08-29T16:56:55,00000E0A,1,8,255,255,255,62,255,255,254,181
1756483015.678606,2025-08-29T16:56:55,0000100A,1,8,1,10,0,244,0,0,0,0
1756483015.678892,2025-08-29T16:56:55,00003A0A,1,8,5,191,12,169,5,191,0,0
1756483015.682864,2025-08-29T16:56:55,00000038,0,7,140,0,0,248,255,0,0,
1756483015.683154,2025-08-29T16:56:55,00000014,1,8,0,0,0,3,0,0,1,239
1756483015.683378,2025-08-29T16:56:55,0000020A,1,4,0,0,1,243,,,,
1756483015.683655,2025-08-29T16:56:55,00000E14,1,8,255,255,254,114,0,0,0,5
1756483015.683894,2025-08-29T16:56:55,00000214,1,4,0,0,1,243,,,,
1756483015.684173,2025-08-29T16:56:55,00001014,1,8,1,5,0,227,0,0,0,0
1756483015.685591,2025-08-29T16:56:55,00000030,0,4,0,0,192,85,,,,
1756483015.690506,2025-08-29T16:56:55,00000500,0,8,240,100,0,20,0,0,255,255
1756483015.692869,2025-08-29T16:56:55,00000038,0,7,140,0,0,248,255,0,0,
1756483015.693095,2025-08-29T16:56:55,0000020A,1,4,0,0,1,243,,,,
1756483015.693327,2025-08-29T16:56:55,00000214,1,4,0,0,1,243,,,,
1756483015.694621,2025-08-29T16:56:55,00000780,0,2,221,213,,,,,,
1756483015.694798,2025-08-29T16:56:55,00000167,0,3,127,48,0,,,,,
1756483015.694908,2025-08-29T16:56:55,000003B4,0,2,0,0,,,,,,
1756483015.695129,2025-08-29T16:56:55,00000040,0,6,10,0,2,3,0,0,,
1756483015.695248,2025-08-29T16:56:55,000003B6,0,1,0,,,,,,,
1756483015.695369,2025-08-29T16:56:55,000003B5,0,2,0,0,,,,,,
1756483015.695615,2025-08-29T16:56:55,00000157,0,8,160,15,0,3,1,18,0,0
1756483015.695873,2025-08-29T16:56:55,00000158,0,8,0,0,0,0,0,0,0,0
1756483015.696053,2025-08-29T16:56:55,00000030,0,4,0,0,192,86,,,,
1756483015.698057,2025-08-29T16:56:55,0000000A,1,8,0,0,0,5,0,0,1,245
1756483015.698326,2025-08-29T16:56:55,00000E0A,1,8,255,255,255,44,255,255,254,137
1756483015.698611,2025-08-29T16:56:55,0000100A,1,8,1,10,0,244,0,0,0,0
1756483015.702901,2025-08-29T16:56:55,00000038,0,7,140,0,0,248,255,0,0,
1756483015.703207,2025-08-29T16:56:55,00000014,1,8,0,0,255,253,0,0,1,239
1756483015.703402,2025-08-29T16:56:55,0000020A,1,4,0,0,1,243,,,,
1756483015.703705,2025-08-29T16:56:55,00000E14,1,8,255,255,254,88,0,0,0,12
1756483015.703926,2025-08-29T16:56:55,00000214,1,4,0,0,1,243,,,,
1756483015.704216,2025-08-29T16:56:55,00001014,1,8,1,5,0,226,0,0,0,0
1756483015.704492,2025-08-29T16:56:55,0000170A,1,8,255,255,232,145,0,0,185,139
1756483015.704820,2025-08-29T16:56:55,00003A14,1,8,5,149,12,155,5,149,0,0
1756483015.705063,2025-08-29T16:56:55,00001714,1,8,255,255,232,145,0,0,185,139
1756483015.705302,2025-08-29T16:56:55,000000D2,0,8,0,0,0,0,10,0,0,0
1756483015.705568,2025-08-29T16:56:55,00000610,0,8,0,0,0,0,0,0,0,0
1756483015.705727,2025-08-29T16:56:55,00000030,0,4,0,0,192,87,,,,
1756483015.712874,2025-08-29T16:56:55,00000038,0,7,140,0,0,248,255,0,0,
1756483015.713075,2025-08-29T16:56:55,0000020A,1,4,0,0,1,243,,,,
1756483015.713288,2025-08-29T16:56:55,00000214,1,4,0,0,1,243,,,,
1756483015.714564,2025-08-29T16:56:55,000003B4,0,2,0,0,,,,,,
1756483015.714802,2025-08-29T16:56:55,00000157,0,8,160,15,0,3,1,18,0,0
1756483015.715051,2025-08-29T16:56:55,00000158,0,8,0,0,0,0,0,0,0,0
1756483015.715603,2025-08-29T16:56:55,00000030,0,4,0,0,192,88,,,,
1756483015.718038,2025-08-29T16:56:55,0000000A,1,8,0,0,255,253,0,0,1,245
1756483015.718318,2025-08-29T16:56:55,00000E0A,1,8,255,255,255,50,255,255,254,154
1756483015.718619,2025-08-29T16:56:55,0000100A,1,8,1,10,0,245,0,0,0,0
1756483015.722899,2025-08-29T16:56:55,00000038,0,7,140,0,0,248,255,0,0,
1756483015.723150,2025-08-29T16:56:55,00000014,1,8,0,0,255,253,0,0,1,239
1756483015.723371,2025-08-29T16:56:55,0000020A,1,4,0,0,1,243,,,,
1756483015.723690,2025-08-29T16:56:55,00000E14,1,8,255,255,254,72,0,0,0,19
1756483015.723896,2025-08-29T16:56:55,00000214,1,4,0,0,1,243,,,,
1756483015.724191,2025-08-29T16:56:55,00001014,1,8,1,5,0,226,0,0,0,0
1756483015.725638,2025-08-29T16:56:55,00000030,0,4,0,0,192,89,,,,
1756483015.732878,2025-08-29T16:56:55,00000038,0,7,140,0,0,248,255,0,0,
1756483015.733059,2025-08-29T16:56:55,0000020A,1,4,0,0,1,243,,,,
1756483015.733283,2025-08-29T16:56:55,00000214,1,4,0,0,1,243,,,,
1756483015.734576,2025-08-29T16:56:55,000003B4,0,2,0,0,,,,,,
1756483015.734810,2025-08-29T16:56:55,00000157,0,8,160,15,0,3,1,18,0,0
1756483015.735056,2025-08-29T16:56:55,00000158,0,8,0,0,0,0,0,0,0,0
1756483015.735628,2025-08-29T16:56:55,00000030,0,4,0,0,192,90,,,,
1756483015.738046,2025-08-29T16:56:55,0000000A,1,8,0,0,0,4,0,0,1,245
1756483015.738313,2025-08-29T16:56:55,00000E0A,1,8,255,255,255,56,255,255,254,168
1756483015.738632,2025-08-29T16:56:55,0000100A,1,8,1,10,0,246,0,0,0,0
1756483015.740537,2025-08-29T16:56:55,00000500,0,8,240,100,0,20,0,0,255,255
1756483015.742891,2025-08-29T16:56:55,00000038,0,7,140,0,0,248,255,0,0,
1756483015.743181,2025-08-29T16:56:55,00000014,1,8,0,0,0,3,0,0,1,239
1756483015.743405,2025-08-29T16:56:55,0000020A,1,4,0,0,1,243,,,,
1756483015.743687,2025-08-29T16:56:55,00000E14,1,8,255,255,254,99,0,0,0,4
1756483015.743931,2025-08-29T16:56:55,00000214,1,4,0,0,1,243,,,,
1756483015.744210,2025-08-29T16:56:55,00001014,1,8,1,5,0,226,0,0,0,0
1756483015.744720,2025-08-29T16:56:55,00000780,0,2,222,213,,,,,,
1756483015.745595,2025-08-29T16:56:55,00000030,0,4,0,0,192,91,,,,
1756483015.752860,2025-08-29T16:56:55,00000038,0,7,140,0,0,248,255,0,0,
1756483015.753139,2025-08-29T16:56:55,0000020A,1,4,0,0,1,243,,,,
1756483015.753299,2025-08-29T16:56:55,00000214,1,4,0,0,1,243,,,,
1756483015.753587,2025-08-29T16:56:55,0000170A,1,8,255,255,232,145,0,0,185,139
1756483015.753863,2025-08-29T16:56:55,00001714,1,8,255,255,232,145,0,0,185,139
1756483015.754114,2025-08-29T16:56:55,000000D2,0,8,0,0,0,0,10,0,0,0
1756483015.754364,2025-08-29T16:56:55,000005FF,0,8,100,100,0,0,0,0,17,100
1756483015.754615,2025-08-29T16:56:55,00000620,0,8,0,0,0,0,232,46,0,0
1756483015.754848,2025-08-29T16:56:55,00000618,0,8,0,0,10,0,0,0,0,0
1756483015.754993,2025-08-29T16:56:55,000003B4,0,2,0,0,,,,,,
1756483015.755219,2025-08-29T16:56:55,00000157,0,8,160,15,0,3,1,18,0,0
1756483015.755481,2025-08-29T16:56:55,00000158,0,8,0,0,0,0,0,0,0,0
1756483015.755664,2025-08-29T16:56:55,00000030,0,4,0,0,192,92,,,,
1756483015.755999,2025-08-29T16:56:55,00000600,0,8,0,0,0,0,0,0,0,0
1756483015.758045,2025-08-29T16:56:55,0000000A,1,8,0,0,255,253,0,0,1,245
1756483015.758309,2025-08-29T16:56:55,00000E0A,1,8,255,255,255,63,255,255,254,171
1756483015.758598,2025-08-29T16:56:55,0000100A,1,8,1,10,0,246,0,0,0,0
1756483015.762989,2025-08-29T16:56:55,00000038,0,7,140,0,0,248,255,0,0,
1756483015.763280,2025-08-29T16:56:55,00000014,1,8,0,0,255,253,0,0,1,239
1756483015.763499,2025-08-29T16:56:55,0000020A,1,4,0,0,1,243,,,,
1756483015.763809,2025-08-29T16:56:55,00000E14,1,8,255,255,254,83,0,0,0,5
1756483015.764012,2025-08-29T16:56:55,00000214,1,4,0,0,1,243,,,,
1756483015.764293,2025-08-29T16:56:55,00001014,1,8,1,5,0,227,0,0,0,0
1756483015.765599,2025-08-29T16:56:55,00000030,0,4,0,0,192,93,,,,
1756483015.772829,2025-08-29T16:56:55,00000038,0,7,140,0,0,248,255,0,0,
1756483015.773059,2025-08-29T16:56:55,0000020A,1,4,0,0,1,243,,,,
1756483015.773281,2025-08-29T16:56:55,00000214,1,4,0,0,1,243,,,,
1756483015.774561,2025-08-29T16:56:55,000003B4,0,2,0,0,,,,,,
1756483015.774807,2025-08-29T16:56:55,00000157,0,8,160,15,0,3,1,18,0,0
1756483015.775043,2025-08-29T16:56:55,00000158,0,8,0,0,0,0,0,0,0,0
1756483015.775599,2025-08-29T16:56:55,00000030,0,4,0,0,192,94,,,,
1756483015.778018,2025-08-29T16:56:55,0000000A,1,8,0,0,0,3,0,0,1,245
1756483015.778321,2025-08-29T16:56:55,00000E0A,1,8,255,255,255,58,255,255,254,165
1756483015.778599,2025-08-29T16:56:55,0000100A,1,8,1,10,0,245,0,0,0,0
1756483015.778877,2025-08-29T16:56:55,00003A0A,1,8,5,193,12,168,5,193,0,0
1756483015.782886,2025-08-29T16:56:55,00000038,0,7,140,0,0,248,255,0,0,
1756483015.783163,2025-08-29T16:56:55,00000014,1,8,0,0,255,253,0,0,1,239
1756483015.783378,2025-08-29T16:56:55,0000020A,1,4,0,0,1,243,,,,
1756483015.783667,2025-08-29T16:56:55,00000E14,1,8,255,255,254,89,0,0,0,5
1756483015.783895,2025-08-29T16:56:55,00000214,1,4,0,0,1,243,,,,
1756483015.784171,2025-08-29T16:56:55,00001014,1,8,1,5,0,227,0,0,0,0
1756483015.785599,2025-08-29T16:56:55,00000030,0,4,0,0,192,95,,,,
1756483015.790440,2025-08-29T16:56:55,00000500,0,8,240,100,0,20,0,0,255,255
1756483015.792841,2025-08-29T16:56:55,00000038,0,7,140,0,0,248,255,0,0,
1756483015.793080,2025-08-29T16:56:55,0000020A,1,4,0,0,1,243,,,,
1756483015.793298,2025-08-29T16:56:55,00000214,1,4,0,0,1,243,,,,
1756483015.794623,2025-08-29T16:56:55,00000780,0,2,223,213,,,,,,
1756483015.794814,2025-08-29T16:56:55,00000167,0,3,127,48,0,,,,,
1756483015.794917,2025-08-29T16:56:55,000003B4,0,2,0,0,,,,,,
1756483015.795119,2025-08-29T16:56:55,00000040,0,6,10,0,2,3,0,0,,
1756483015.795235,2025-08-29T16:56:55,000003B6,0,1,0,,,,,,,
1756483015.795384,2025-08-29T16:56:55,000003B5,0,2,0,0,,,,,,
1756483015.795623,2025-08-29T16:56:55,00000157,0,8,160,15,0,3,1,18,0,0
1756483015.795860,2025-08-29T16:56:55,00000158,0,8,0,0,0,0,0,0,0,0
1756483015.796040,2025-08-29T16:56:55,00000030,0,4,0,0,192,96,,,,
1756483015.798021,2025-08-29T16:56:55,0000000A,1,8,0,0,0,4,0,0,1,245
1756483015.798316,2025-08-29T16:56:55,00000E0A,1,8,255,255,255,48,255,255,254,155
1756483015.798608,2025-08-29T16:56:55,0000100A,1,8,1,10,0,245,0,0,0,0
1756483015.802896,2025-08-29T16:56:55,00000038,0,7,140,0,0,248,255,0,0,
1756483015.803191,2025-08-29T16:56:55,00000014,1,8,0,0,255,252,0,0,1,239
1756483015.803413,2025-08-29T16:56:55,0000020A,1,4,0,0,1,243,,,,
1756483015.803700,2025-08-29T16:56:55,00000E14,1,8,255,255,254,80,0,0,0,0
1756483015.803927,2025-08-29T16:56:55,00000214,1,4,0,0,1,243,,,,
1756483015.804210,2025-08-29T16:56:55,00001014,1,8,1,5,0,227,0,0,0,0
1756483015.804498,2025-08-29T16:56:55,0000170A,1,8,255,255,232,145,0,0,185,139
1756483015.804816,2025-08-29T16:56:55,00003A14,1,8,5,147,12,155,5,147,0,0
1756483015.805065,2025-08-29T16:56:55,00001714,1,8,255,255,232,145,0,0,185,139
1756483015.805299,2025-08-29T16:56:55,000000D2,0,8,0,0,0,0,10,0,0,0
1756483015.805565,2025-08-29T16:56:55,00000610,0,8,0,0,0,0,0,0,0,0
1756483015.805730,2025-08-29T16:56:55,00000030,0,4,0,0,192,97,,,,
1756483015.812850,2025-08-29T16:56:55,00000038,0,7,140,0,0,248,255,0,0,
1756483015.813075,2025-08-29T16:56:55,0000020A,1,4,0,0,1,243,,,,
1756483015.813297,2025-08-29T16:56:55,00000214,1,4,0,0,1,243,,,,
1756483015.814603,2025-08-29T16:56:55,000003B4,0,2,0,0,,,,,,
1756483015.814817,2025-08-29T16:56:55,00000157,0,8,160,15,0,3,1,18,0,0
1756483015.815051,2025-08-29T16:56:55,00000158,0,8,0,0,0,0,0,0,0,0
1756483015.815599,2025-08-29T16:56:55,00000030,0,4,0,0,192,98,,,,
1756483015.818061,2025-08-29T16:56:55,0000000A,1,8,0,0,255,252,0,0,1,245
1756483015.818312,2025-08-29T16:56:55,00000E0A,1,8,255,255,255,37,255,255,254,155
1756483015.818591,2025-08-29T16:56:55,0000100A,1,8,1,10,0,245,0,0,0,0
1756483015.822904,2025-08-29T16:56:55,00000038,0,7,140,0,0,248,255,0,0,
1756483015.823190,2025-08-29T16:56:55,00000014,1,8,0,0,255,253,0,0,1,239
1756483015.823372,2025-08-29T16:56:55,0000020A,1,4,0,0,1,243,,,,
1756483015.823692,2025-08-29T16:56:55,00000E14,1,8,255,255,254,78,0,0,0,10
1756483015.823887,2025-08-29T16:56:55,00000214,1,4,0,0,1,243,,,,
1756483015.824195,2025-08-29T16:56:55,00001014,1,8,1,5,0,227,0,0,0,0
1756483015.825640,2025-08-29T16:56:55,00000030,0,4,0,0,192,99,,,,
1756483015.832921,2025-08-29T16:56:55,00000038,0,7,140,0,0,248,255,0,0,
1756483015.833090,2025-08-29T16:56:55,0000020A,1,4,0,0,1,243,,,,
1756483015.833310,2025-08-29T16:56:55,00000214,1,4,0,0,1,243,,,,
1756483015.834599,2025-08-29T16:56:55,000003B4,0,2,0,0,,,,,,
1756483015.834846,2025-08-29T16:56:55,00000157,0,8,160,15,0,3,1,18,0,0
1756483015.835077,2025-08-29T16:56:55,00000158,0,8,0,0,0,0,0,0,0,0
1756483015.835715,2025-08-29T16:56:55,00000030,0,4,0,0,192,100,,,,
1756483015.838119,2025-08-29T16:56:55,0000000A,1,8,0,0,255,252,0,0,1,245
1756483015.838350,2025-08-29T16:56:55,00000E0A,1,8,255,255,255,51,255,255,254,149
1756483015.838617,2025-08-29T16:56:55,0000100A,1,8,1,10,0,245,0,0,0,0
1756483015.840625,2025-08-29T16:56:55,00000500,0,8,240,100,0,20,0,0,255,255
1756483015.842963,2025-08-29T16:56:55,00000038,0,7,140,0,0,248,255,0,0,
1756483015.843195,2025-08-29T16:56:55,00000014,1,8,0,0,255,253,0,0,1,239
1756483015.843440,2025-08-29T16:56:55,0000020A,1,4,0,0,1,243,,,,
1756483015.843725,2025-08-29T16:56:55,00000E14,1,8,255,255,254,77,0,0,0,10
1756483015.843942,2025-08-29T16:56:55,00000214,1,4,0,0,1,243,,,,
1756483015.844212,2025-08-29T16:56:55,00001014,1,8,1,5,0,227,0,0,0,0
1756483015.844770,2025-08-29T16:56:55,00000780,0,2,224,213,,,,,,
1756483015.845650,2025-08-29T16:56:55,00000030,0,4,0,0,192,101,,,,
1756483015.852973,2025-08-29T16:56:55,00000038,0,7,140,0,0,248,255,0,0,
1756483015.853121,2025-08-29T16:56:55,0000020A,1,4,0,0,1,243,,,,
1756483015.853472,2025-08-29T16:56:55,00000214,1,4,0,0,1,243,,,,
1756483015.853622,2025-08-29T16:56:55,0000170A,1,8,255,255,232,145,0,0,185,139
1756483015.853902,2025-08-29T16:56:55,00001714,1,8,255,255,232,145,0,0,185,139
1756483015.854128,2025-08-29T16:56:55,000000D2,0,8,0,0,0,0,10,0,0,0
1756483015.854414,2025-08-29T16:56:55,000005FF,0,8,100,100,0,0,0,0,17,100
1756483015.854622,2025-08-29T16:56:55,00000620,0,8,0,0,0,0,232,46,0,0
1756483015.854872,2025-08-29T16:56:55,00000618,0,8,0,0,10,0,0,0,0,0
1756483015.854995,2025-08-29T16:56:55,000003B4,0,2,0,0,,,,,,
1756483015.855263,2025-08-29T16:56:55,00000157,0,8,160,15,0,3,1,18,0,0
1756483015.855531,2025-08-29T16:56:55,00000158,0,8,0,0,0,0,0,0,0,0
1756483015.855673,2025-08-29T16:56:55,00000030,0,4,0,0,192,102,,,,
1756483015.855953,2025-08-29T16:56:55,00000600,0,8,0,0,0,0,0,0,0,0
1756483015.858092,2025-08-29T16:56:55,0000000A,1,8,0,0,0,4,0,0,1,245
1756483015.858347,2025-08-29T16:56:55,00000E0A,1,8,255,255,255,53,255,255,254,157
1756483015.858639,2025-08-29T16:56:55,0000100A,1,8,1,10,0,245,0,0,0,0
1756483015.863014,2025-08-29T16:56:55,00000038,0,7,140,0,0,248,255,0,0,
1756483015.863281,2025-08-29T16:56:55,00000014,1,8,0,0,255,253,0,0,1,239
1756483015.863510,2025-08-29T16:56:55,0000020A,1,4,0,0,1,243,,,,
1756483015.863829,2025-08-29T16:56:55,00000E14,1,8,255,255,254,88,0,0,0,9
1756483015.864015,2025-08-29T16:56:55,00000214,1,4,0,0,1,243,,,,
1756483015.864312,2025-08-29T16:56:55,00001014,1,8,1,5,0,227,0,0,0,0
1756483015.865601,2025-08-29T16:56:55,00000030,0,4,0,0,192,103,,,,
1756483015.872851,2025-08-29T16:56:55,00000038,0,7,140,0,0,248,255,0,0,
1756483015.873062,2025-08-29T16:56:55,0000020A,1,4,0,0,1,243,,,,
1756483015.873280,2025-08-29T16:56:55,00000214,1,4,0,0,1,243,,,,
1756483015.874559,2025-08-29T16:56:55,000003B4,0,2,0,0,,,,,,
1756483015.874824,2025-08-29T16:56:55,00000157,0,8,160,15,0,3,1,18,0,0
1756483015.875047,2025-08-29T16:56:55,00000158,0,8,0,0,0,0,0,0,0,0
1756483015.875597,2025-08-29T16:56:55,00000030,0,4,0,0,192,104,,,,
1756483015.878018,2025-08-29T16:56:55,0000000A,1,8,0,0,255,252,0,0,1,245
1756483015.878311,2025-08-29T16:56:55,00000E0A,1,8,255,255,255,47,255,255,254,146
1756483015.878597,2025-08-29T16:56:55,0000100A,1,8,1,10,0,244,0,0,0,0
1756483015.878884,2025-08-29T16:56:55,00003A0A,1,8,5,191,12,169,5,191,0,0
